Timestamp,Processing_Time_ms,FPS,Distance_m,Confidence,Mode
18:27:30.938,46.17,20,2.80,0.94,DETECT_ARRIVAL
18:27:30.970,28.71,31,2.82,0.95,DETECT_ARRIVAL
18:27:31.019,46.23,20,2.84,0.94,DETECT_ARRIVAL
18:27:31.067,44.87,21,2.86,0.94,DETECT_ARRIVAL
18:27:31.100,30.47,29,2.88,0.95,DETECT_ARRIVAL
18:27:31.146,43.83,21,2.90,0.94,DETECT_ARRIVAL
18:27:31.195,46.17,20,2.93,0.94,DETECT_ARRIVAL
18:27:31.227,30.38,30,2.96,0.95,DETECT_ARRIVAL
18:27:31.275,44.50,21,2.99,0.94,DETECT_ARRIVAL
18:27:31.323,44.54,20,3.02,0.94,DETECT_ARRIVAL
18:27:31.354,29.71,31,3.05,0.93,DETECT_ARRIVAL
18:27:31.407,51.04,18,3.10,0.93,DETECT_ARRIVAL
18:27:31.450,40.88,23,3.14,0.92,DETECT_ARRIVAL
18:27:31.498,45.98,20,3.19,0.91,DETECT_ARRIVAL
18:27:31.531,29.12,30,3.23,0.90,DETECT_ARRIVAL
18:27:31.579,45.45,20,3.28,0.91,DETECT_ARRIVAL
18:27:31.627,46.58,20,3.32,0.90,DETECT_ARRIVAL
18:27:31.658,28.41,32,3.37,0.89,DETECT_ARRIVAL
18:27:31.707,45.57,20,3.42,0.90,DETECT_ARRIVAL
18:27:31.754,44.79,20,3.47,0.91,DETECT_ARRIVAL
18:27:31.787,29.46,30,3.51,0.91,DETECT_ARRIVAL
18:27:31.834,45.40,21,3.54,0.90,DETECT_ARRIVAL
18:27:31.884,46.76,20,3.57,0.89,DETECT_ARRIVAL
18:27:31.915,29.33,31,3.60,0.88,DETECT_ARRIVAL
18:27:31.963,44.90,20,3.64,0.87,DETECT_ARRIVAL
